-764.478,-454.559,877,0,0,180
-760.12,-438.293,872,0,0,180
-754.89,-421.697,866,0,0,180
-754.018,-407.646,865,0,0,180
-752.275,-393.17,863,0,0,180
-752.275,-379.637,863,0,0,180
-756.633,-368.225,868,0,0,180
-759.248,-355.84,871,0,0,180
-743.878,-477.667,869,0,0,180
-729.325,-441.601,852,0,0,180
-724.189,-425.225,846,0,0,180
-721.621,-410.497,843,0,0,180
-725.045,-399.163,847,0,0,180
-725.901,-386.336,848,0,0,180
-727.613,-373.918,850,0,0,180
-730.181,-361.862,853,0,0,180
-731.893,-349.303,855,0,0,180
-749.87,-344.145,876,0,0,180
-754.15,-332.294,881,0,0,180
-754.15,-318.479,881,0,0,180
-753.294,-304.318,880,0,0,180
-755.862,-291.509,883,0,0,180
-756.718,-277.977,884,0,0,180
-728.57,-490.163,867,0,0,180
-707.562,-462.825,842,0,0,180
-709.242,-450.69,844,0,0,180
-706.721,-435.9,841,0,0,180
-709.242,-424.219,844,0,0,180
-704.2,-408.063,838,0,0,180
-716.805,-401.991,853,0,0,180
-711.763,-385.881,847,0,0,180
-706.721,-369.959,841,0,0,180
-710.083,-358.468,845,0,0,180
-714.284,-347.26,850,0,0,180
-712.604,-333.145,848,0,0,180
-721.847,-323.996,859,0,0,180
-721.007,-310.165,858,0,0,180
-725.208,-298.439,863,0,0,180
-731.931,-287.547,871,0,0,180
-736.133,-275.461,876,0,0,180
-740.335,-263.218,881,0,0,180
-740.335,-249.403,881,0,0,180
-749.578,-238.529,892,0,0,180
-759.662,-227.562,904,0,0,180
-764.704,-214.802,910,0,0,180
-766.385,-200.973,912,0,0,180
-772.267,-188.104,919,0,0,180
-773.108,-173.882,920,0,0,180
-770.587,-158.935,917,0,0,180
-772.267,-144.87,919,0,0,180
-768.066,-129.75,914,0,0,180
-760.503,-114.28,905,0,0,180
-758.822,-99.8674,903,0,0,180
-746.217,-84.2834,888,0,0,180
-746.217,-70.3584,888,0,0,180
-736.133,-55.6707,876,0,0,180
-731.931,-41.6945,871,0,0,180
-727.73,-27.875,866,0,0,180
-722.688,-14.1959,860,0,0,180
-705.881,-0.69343,840,0,0,180
-707.562,12.5086,842,0,0,180
-705.881,25.6513,840,0,0,180
-702.519,38.6388,836,0,0,180
-697.478,51.377,830,0,0,180
-697.478,64.3925,830,0,0,180
-689.914,76.5687,821,0,0,180
-680.671,88.2448,810,0,0,180
-678.99,100.697,808,0,0,180
-675.629,112.807,804,0,0,180
-663.024,123.075,789,0,0,180
-699.306,-492.719,848,0,0,180
-699.306,-479.421,848,0,0,180
-695.182,-463.375,843,0,0,180
-691.884,-448.02,839,0,0,180
-693.533,-435.9,841,0,0,180
-694.358,-423.214,842,0,0,180
-688.585,-406.602,835,0,0,180
-693.533,-396.335,841,0,0,180
-691.884,-382.236,839,0,0,180
-689.41,-367.76,836,0,0,180
-697.656,-358.892,846,0,0,180
-696.007,-344.809,844,0,0,180
-696.007,-331.574,844,0,0,180
-701.78,-320.979,851,0,0,180
-696.007,-305.104,844,0,0,180
-703.429,-294.981,853,0,0,180
-716.623,-286.887,869,0,0,180
-713.325,-272.002,865,0,0,180
-721.571,-261.425,875,0,0,180
-720.747,-247.421,874,0,0,180
-732.292,-237.459,888,0,0,180
-747.96,-228.317,907,0,0,180
-739.714,-211.733,897,0,0,180
-752.083,-200.973,912,0,0,180
-760.33,-188.718,922,0,0,180
-757.856,-173.693,919,0,0,180
-747.96,-157.202,907,0,0,180
-735.59,-140.614,892,0,0,180
-734.766,-126.484,891,0,0,180
-733.117,-112.26,889,0,0,180
-727.344,-97.5449,882,0,0,180
-723.221,-83.2394,877,0,0,180
-721.571,-69.3284,875,0,0,180
-715.799,-55.1623,868,0,0,180
-710.026,-41.2158,861,0,0,180
-703.429,-27.4566,853,0,0,180
-695.182,-13.9153,843,0,0,180
-696.007,-0.696732,844,0,0,180
-691.884,12.4641,839,0,0,180
-682.813,25.2848,828,0,0,180
-682.813,38.269,828,0,0,180
-678.689,50.9437,823,0,0,180
-677.04,63.6943,821,0,0,180
-669.618,75.7294,812,0,0,180
-661.372,87.3732,802,0,0,180
-655.599,99.0773,795,0,0,180
-655.599,111.544,795,0,0,180
-650.651,123.075,789,0,0,180
-681.963,-489.814,843,0,0,180
-681.963,-476.594,843,0,0,180
-679.536,-461.726,840,0,0,180
-670.638,-442.68,829,0,0,180
-674.682,-432.271,834,0,0,180
-677.918,-421.204,838,0,0,180
-677.918,-408.063,838,0,0,180
-675.491,-393.508,835,0,0,180
-676.3,-380.869,836,0,0,180
-677.918,-368.64,838,0,0,180
-678.727,-355.923,839,0,0,180
-678.727,-342.766,839,0,0,180
-677.918,-329.217,838,0,0,180
-687.626,-320.602,850,0,0,180
-690.053,-308.357,853,0,0,180
-690.053,-294.981,853,0,0,180
